url_length,content_length,has_sql,has_xss,has_path_traversal,method_encoded,special_char_count,length,classification
0.030092592592592594,0.08612440191387559,0.0,0.0,0.0,0.5,0.0,0.0,1
0.04050925925925925,0.07057416267942583,0.0,0.0,0.0,0.5,0.0,0.0,1
0.11458333333333334,0.0,0.0,0.0,0.0,0.0,0.08609271523178808,0.0,1
0.031249999999999993,0.30980861244019137,0.0,0.0,0.0,0.5,0.0,0.0,1
0.3171296296296296,0.0,0.0,0.0,0.0,0.0,0.23178807947019867,0.0,0
0.05092592592592592,0.0,0.0,0.0,0.0,0.0,0.013245033112582781,0.0,0
0.031249999999999993,0.2811004784688995,0.0,0.0,0.0,0.5,0.0,0.0,0
0.025462962962962958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.04050925925925925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.04629629629629629,0.0,0.0,0.0,0.0,0.0,0.006622516556291391,0.0,0
0.03356481481481482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.030092592592592594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.3310185185185185,0.0,0.0,0.0,0.0,0.0,0.24503311258278146,0.0,0
0.08333333333333331,0.0,0.0,0.0,0.0,0.0,0.052980132450331126,0.0,1
0.31249999999999994,0.0,0.0,0.0,0.0,0.0,0.2119205298013245,0.0,0
0.028935185185185182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.025462962962962958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.06365740740740741,0.0,0.0,0.0,0.0,0.0,0.033112582781456956,0.0,1
0.04050925925925925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.3310185185185185,0.0,0.0,0.0,0.0,0.0,0.23841059602649006,0.0,0
0.031249999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.34374999999999994,0.0,0.0,0.0,0.0,0.0,0.24503311258278146,0.0,1
0.06944444444444445,0.0,0.0,0.0,0.0,0.0,0.013245033112582781,0.0,0
0.11226851851851852,0.0,0.0,0.0,0.0,0.0,0.09271523178807947,0.0,1
0.3067129629629629,0.0,0.0,0.0,0.0,0.0,0.2251655629139073,0.0,1
0.3159722222222222,0.0,0.0,0.0,0.0,0.0,0.2119205298013245,0.0,0
0.03935185185185185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.11689814814814814,0.0,0.0,0.0,0.0,0.0,0.07947019867549669,0.0,1
0.028935185185185182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.3009259259259259,0.0,0.0,0.0,0.0,0.0,0.2251655629139073,0.0,1
0.03935185185185185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.031249999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.11226851851851852,0.0,0.0,0.0,0.0,0.0,0.09271523178807947,0.0,1
0.35763888888888884,0.0,0.0,0.0,0.0,0.0,0.23178807947019867,0.0,0
0.028935185185185182,0.05143540669856459,0.0,0.0,0.0,0.5,0.0,0.0,1
0.032407407407407406,0.30861244019138756,0.0,0.0,0.0,0.5,0.0,0.0,1
0.3067129629629629,0.0,0.0,0.0,0.0,0.0,0.2052980132450331,0.0,0
0.032407407407407406,0.2858851674641148,0.0,0.0,0.0,0.5,0.0,0.0,0
0.032407407407407406,0.3062200956937799,0.0,0.0,0.0,0.5,0.0,0.0,0
0.025462962962962958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.11342592592592593,0.0,0.0,0.0,0.0,0.0,0.08609271523178808,0.0,1
0.030092592592592594,0.08971291866028708,0.0,0.0,0.0,0.5,0.0,0.0,1
0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.04050925925925925,0.005980861244019139,0.0,0.0,0.0,0.5,0.0,0.0,1
0.11805555555555555,0.0,0.0,0.0,0.0,0.0,0.09933774834437085,0.0,0
0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.06944444444444445,0.0,0.0,0.0,0.0,0.0,0.013245033112582781,0.0,0
0.032407407407407406,0.3026315789473684,0.0,0.0,0.0,0.5,0.0,0.0,0
0.04629629629629629,0.0,0.0,0.0,0.0,0.0,0.006622516556291391,0.0,0
0.030092592592592594,0.02033492822966507,0.0,0.0,0.0,0.5,0.0,0.0,0
0.06944444444444445,0.0,0.0,0.0,0.0,0.0,0.013245033112582781,0.0,0
0.030092592592592594,0.039473684210526314,0.0,0.0,0.0,0.5,0.0,0.0,0
0.019675925925925923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.08101851851851852,0.0,0.0,0.0,0.0,0.0,0.046357615894039736,0.0,1
0.030092592592592594,0.039473684210526314,0.0,0.0,0.0,0.5,0.0,0.0,0
0.030092592592592594,0.08492822966507177,0.0,0.0,0.0,0.5,0.0,0.0,1
0.03935185185185185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.04050925925925925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.030092592592592594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.030092592592592594,0.01674641148325359,0.0,0.0,0.0,0.5,0.0,0.0,1
0.028935185185185182,0.16626794258373206,0.0,0.0,0.0,0.5,0.0,0.0,1
0.030092592592592594,0.02033492822966507,0.0,0.0,0.0,0.5,0.0,0.0,0
0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.03935185185185185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.03472222222222222,0.08133971291866028,0.0,0.0,0.0,0.5,0.0,0.0,1
0.04629629629629629,0.0,0.0,0.0,0.0,0.0,0.006622516556291391,0.0,0
0.030092592592592594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.032407407407407406,0.31220095693779903,0.0,0.0,0.0,0.5,0.0,0.0,0
0.29745370370370366,0.0,0.0,0.0,0.0,0.0,0.18543046357615894,0.0,0
0.04050925925925925,0.09210526315789473,1.0,0.0,0.0,0.5,0.0,0.0,1
0.34027777777777773,0.0,0.0,0.0,0.0,0.0,0.2251655629139073,0.0,0
0.10879629629629631,0.0,1.0,0.0,0.0,0.0,0.11258278145695365,0.0,1
0.030092592592592594,0.08851674641148324,0.0,0.0,0.0,0.5,0.0,0.0,0
0.030092592592592594,0.039473684210526314,0.0,0.0,0.0,0.5,0.0,0.0,0
0.032407407407407406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.04050925925925925,0.10406698564593302,1.0,0.0,0.0,0.5,0.0,0.0,1
0.07060185185185186,0.0,0.0,0.0,0.0,0.0,0.039735099337748346,0.0,1
0.030092592592592594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.02662037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.03472222222222222,0.08014354066985646,0.0,0.0,0.0,0.5,0.0,0.0,1
0.030092592592592594,0.08851674641148324,0.0,0.0,0.0,0.5,0.0,0.0,0
0.02083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.13425925925925924,0.0,0.0,0.0,0.0,0.0,0.06622516556291391,0.0,1
0.07060185185185186,0.0,0.0,0.0,0.0,0.0,0.013245033112582781,0.0,1
0.019675925925925923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.32638888888888884,0.0,0.0,0.0,0.0,0.0,0.23178807947019867,0.0,0
0.06944444444444445,0.0,0.0,0.0,0.0,0.0,0.013245033112582781,0.0,0
0.025462962962962958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.025462962962962958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.03356481481481482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.11805555555555555,0.0,0.0,0.0,0.0,0.0,0.09271523178807947,0.0,1
0.030092592592592594,0.02033492822966507,0.0,0.0,0.0,0.5,0.0,0.0,0
0.04050925925925925,0.004784688995215311,0.0,0.0,0.0,0.5,0.0,0.0,0
0.04629629629629629,0.0,0.0,0.0,0.0,0.0,0.006622516556291391,0.0,0
0.028935185185185182,0.045454545454545456,0.0,0.0,0.0,0.5,0.0,0.0,0
0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.10532407407407407,0.0,0.0,0.0,0.0,0.0,0.06622516556291391,0.0,1
0.032407407407407406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.030092592592592594,0.02033492822966507,0.0,0.0,0.0,0.5,0.0,0.0,0
0.0798611111111111,0.0,0.0,0.0,0.0,0.0,0.046357615894039736,0.0,0
0.02777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.07523148148148148,0.0,0.0,0.0,0.0,0.0,0.033112582781456956,0.0,1
0.031249999999999993,0.30861244019138756,0.0,0.0,0.0,0.5,0.0,0.0,0
0.012731481481481476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.031249999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.030092592592592594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.030092592592592594,0.06698564593301436,0.0,0.0,0.0,0.5,0.0,0.0,1
0.031249999999999993,0.3181818181818182,0.0,0.0,0.0,0.5,0.0,0.0,0
0.030092592592592594,0.039473684210526314,0.0,0.0,0.0,0.5,0.0,0.0,0
0.0798611111111111,0.0,0.0,0.0,0.0,0.0,0.046357615894039736,0.0,0
0.04050925925925925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.292824074074074,0.0,0.0,0.0,0.0,0.0,0.2119205298013245,0.0,0
0.031249999999999993,0.29904306220095694,0.0,0.0,0.0,0.5,0.0,0.0,1
0.030092592592592594,0.08732057416267942,0.0,0.0,0.0,0.5,0.0,0.0,1
0.028935185185185182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.04629629629629629,0.0,0.0,0.0,0.0,0.0,0.006622516556291391,0.0,0
0.04629629629629629,0.0,0.0,0.0,0.0,0.0,0.006622516556291391,0.0,0
0.07060185185185186,0.0,0.0,0.0,0.0,0.0,0.013245033112582781,0.0,1
0.03819444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.030092592592592594,0.021531100478468897,0.0,0.0,0.0,0.5,0.0,0.0,1
0.11805555555555555,0.0,0.0,0.0,0.0,0.0,0.09933774834437085,0.0,1
0.052083333333333336,0.0,0.0,0.0,0.0,0.0,0.013245033112582781,0.0,1
0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.032407407407407406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.06712962962962962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.03472222222222222,0.07416267942583732,0.0,0.0,0.0,0.5,0.0,0.0,0
0.025462962962962958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.030092592592592594,0.021531100478468897,0.0,0.0,0.0,0.5,0.0,0.0,1
0.13773148148148148,0.0,1.0,0.0,0.0,0.0,0.1390728476821192,0.0,1
0.030092592592592594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.031249999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.11342592592592593,0.0,0.0,0.0,0.0,0.0,0.08609271523178808,0.0,0
0.025462962962962958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.34259259259259256,0.0,0.0,0.0,0.0,0.0,0.24503311258278146,0.0,1
0.02083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.031249999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.030092592592592594,0.039473684210526314,0.0,0.0,0.0,0.5,0.0,0.0,0
0.030092592592592594,0.02033492822966507,0.0,0.0,0.0,1.0,0.0,0.0,1
0.030092592592592594,0.08133971291866028,0.0,0.0,0.0,0.5,0.0,0.0,1
0.030092592592592594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.03472222222222222,0.07296650717703348,0.0,0.0,0.0,0.5,0.0,0.0,1
0.030092592592592594,0.02033492822966507,0.0,0.0,0.0,0.5,0.0,0.0,0
0.031249999999999993,0.2715311004784689,0.0,0.0,0.0,0.5,0.0,0.0,0
0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.32638888888888884,0.0,0.0,0.0,0.0,0.0,0.2185430463576159,0.0,0
0.11458333333333334,0.0,0.0,0.0,0.0,0.0,0.08609271523178808,0.0,1
0.03935185185185185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.04050925925925925,0.005980861244019139,0.0,0.0,0.0,0.5,0.0,0.0,1
0.10300925925925927,0.0,0.0,0.0,0.0,0.0,0.059602649006622516,0.0,0
0.030092592592592594,0.021531100478468897,0.0,0.0,0.0,0.5,0.0,0.0,1
0.030092592592592594,0.045454545454545456,0.0,0.0,0.0,0.5,0.0,0.0,1
0.05902777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.031249999999999993,0.3050239234449761,0.0,0.0,0.0,0.5,0.0,0.0,1
0.030092592592592594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.031249999999999993,0.284688995215311,0.0,0.0,0.0,0.5,0.0,0.0,0
0.030092592592592594,0.02033492822966507,0.0,0.0,0.0,0.5,0.0,0.0,0
0.06944444444444445,0.0,0.0,0.0,0.0,0.0,0.013245033112582781,0.0,0
0.04050925925925925,0.004784688995215311,0.0,0.0,0.0,0.5,0.0,0.0,0
0.10648148148148148,0.0,0.0,0.0,0.0,0.0,0.059602649006622516,0.0,0
0.04050925925925925,0.004784688995215311,0.0,0.0,0.0,0.5,0.0,0.0,0
0.05092592592592592,0.0,0.0,0.0,0.0,0.0,0.013245033112582781,0.0,0
0.38888888888888884,0.0,1.0,0.0,0.0,0.0,0.2980132450331126,0.0,1
0.030092592592592594,0.04066985645933014,0.0,0.0,0.0,0.5,0.0,0.0,1
0.04050925925925925,0.004784688995215311,0.0,0.0,0.0,0.5,0.0,0.0,0
0.028935185185185182,0.04784688995215311,0.0,0.0,0.0,0.5,0.0,0.0,1
0.028935185185185182,0.05143540669856459,0.0,0.0,0.0,0.5,0.0,0.0,0
0.030092592592592594,0.08971291866028708,0.0,0.0,0.0,0.5,0.0,0.0,0
0.019675925925925923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.030092592592592594,0.02033492822966507,0.0,0.0,0.0,0.5,0.0,0.0,0
0.10879629629629631,0.0,0.0,0.0,0.0,0.0,0.08609271523178808,0.0,0
0.025462962962962958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.04050925925925925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.03356481481481482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.04050925925925925,0.004784688995215311,0.0,0.0,0.0,0.5,0.0,0.0,0
0.030092592592592594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.032407407407407406,0.2763157894736842,0.0,0.0,0.0,0.5,0.0,0.0,0
0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.11689814814814814,0.0,0.0,0.0,0.0,0.0,0.09933774834437085,0.0,0
0.03472222222222222,0.15430622009569378,1.0,0.0,0.0,0.5,0.0,0.0,1
0.0011574074074074056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.03472222222222222,0.07296650717703348,0.0,0.0,0.0,0.5,0.0,0.0,0
0.030092592592592594,0.08014354066985646,0.0,0.0,0.0,0.5,0.0,0.0,0
0.19560185185185183,0.0,1.0,0.0,0.0,0.0,0.2119205298013245,0.0,1
0.031249999999999993,0.31339712918660284,0.0,0.0,0.0,0.5,0.0,0.0,0
0.030092592592592594,0.08133971291866028,0.0,0.0,0.0,0.5,0.0,0.0,1
0.04050925925925925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.030092592592592594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.028935185185185182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.025462962962962958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0798611111111111,0.0,0.0,0.0,0.0,0.0,0.046357615894039736,0.0,0
0.355324074074074,0.0,0.0,0.0,0.0,0.0,0.2781456953642384,0.0,1
0.030092592592592594,0.02033492822966507,0.0,0.0,0.0,0.5,0.0,0.0,0
0.03935185185185185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.03935185185185185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.11689814814814814,0.0,0.0,0.0,0.0,0.0,0.09933774834437085,0.0,0
0.04629629629629629,0.0,0.0,0.0,0.0,0.0,0.006622516556291391,0.0,0
0.03472222222222222,0.07416267942583732,0.0,0.0,0.0,0.5,0.0,0.0,0
0.028935185185185182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.030092592592592594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.03356481481481482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.032407407407407406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.04050925925925925,0.005980861244019139,0.0,0.0,0.0,0.5,0.0,0.0,1
0.10648148148148148,0.0,0.0,0.0,0.0,0.0,0.059602649006622516,0.0,0
0.10185185185185186,0.0,0.0,0.0,0.0,0.0,0.059602649006622516,0.0,1
0.030092592592592594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.02083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.031249999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.20717592592592593,0.0,0.0,0.0,0.0,0.0,0.152317880794702,0.0,1
0.08333333333333331,0.0,0.0,0.0,0.0,0.0,0.052980132450331126,0.0,1
0.02777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.032407407407407406,0.3253588516746411,0.0,0.0,0.0,0.5,0.0,0.0,1
0.10648148148148148,0.0,0.0,0.0,0.0,0.0,0.059602649006622516,0.0,0
0.04629629629629629,0.0,0.0,0.0,0.0,0.0,0.006622516556291391,0.0,0
0.032407407407407406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.10532407407407407,0.0,0.0,0.0,0.0,0.0,0.059602649006622516,0.0,0
0.19675925925925924,0.0,0.0,0.0,0.0,0.0,0.12582781456953643,0.0,1
0.0474537037037037,0.0,0.0,0.0,0.0,0.0,0.006622516556291391,0.0,1
0.030092592592592594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.019675925925925923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.04050925925925925,0.05980861244019139,1.0,0.0,0.0,0.5,0.0,0.0,1
0.028935185185185182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.028935185185185182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.030092592592592594,0.02033492822966507,0.0,0.0,0.0,0.5,0.0,0.0,0
0.031249999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.10995370370370369,0.0,0.0,0.0,0.0,0.0,0.059602649006622516,0.0,0
0.030092592592592594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.028935185185185182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.10879629629629631,0.0,0.0,0.0,0.0,0.0,0.08609271523178808,0.0,1
0.030092592592592594,0.039473684210526314,0.0,0.0,0.0,0.5,0.0,0.0,0
0.030092592592592594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.04629629629629629,0.0,0.0,0.0,0.0,0.0,0.006622516556291391,0.0,0
0.32523148148148145,0.0,0.0,0.0,0.0,0.0,0.24503311258278146,0.0,1
0.031249999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.32291666666666663,0.0,0.0,0.0,0.0,0.0,0.23178807947019867,0.0,1
0.03472222222222222,0.06698564593301436,0.0,0.0,0.0,0.5,0.0,0.0,1
0.030092592592592594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.030092592592592594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.025462962962962958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.04629629629629629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.031249999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.031249999999999993,0.29904306220095694,0.0,0.0,0.0,0.5,0.0,0.0,1
0.028935185185185182,0.04066985645933014,0.0,0.0,0.0,0.5,0.0,0.0,1
0.03935185185185185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.030092592592592594,0.08971291866028708,0.0,0.0,0.0,0.5,0.0,0.0,0
0.031249999999999993,0.3361244019138756,0.0,0.0,0.0,0.5,0.0,0.0,1
0.03472222222222222,0.07057416267942583,0.0,0.0,0.0,0.5,0.0,0.0,1
0.030092592592592594,0.03110047846889952,0.0,0.0,0.0,0.5,0.0,0.0,1
0.31481481481481477,0.0,0.0,0.0,0.0,0.0,0.2119205298013245,0.0,1
0.030092592592592594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.10995370370370369,0.0,0.0,0.0,0.0,0.0,0.09271523178807947,0.0,1
0.08912037037037038,0.0,0.0,0.0,0.0,0.0,0.019867549668874173,0.0,1
0.030092592592592594,0.039473684210526314,0.0,0.0,0.0,0.5,0.0,0.0,0
0.019675925925925923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.052083333333333336,0.0,0.0,0.0,0.0,0.0,0.013245033112582781,0.0,1
0.031249999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.05092592592592592,0.0,0.0,0.0,0.0,0.0,0.013245033112582781,0.0,0
0.031249999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.030092592592592594,0.039473684210526314,0.0,0.0,0.0,0.5,0.0,0.0,0
0.11689814814814814,0.0,0.0,0.0,0.0,0.0,0.0728476821192053,0.0,1
0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.11342592592592593,0.0,0.0,0.0,0.0,0.0,0.08609271523178808,0.0,0
0.032407407407407406,0.2727272727272727,0.0,0.0,0.0,0.5,0.0,0.0,0
0.07754629629629628,0.0,0.0,0.0,0.0,0.0,0.039735099337748346,0.0,1
0.03935185185185185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.030092592592592594,0.039473684210526314,0.0,0.0,0.0,0.5,0.0,0.0,0
0.032407407407407406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.030092592592592594,0.039473684210526314,0.0,0.0,0.0,0.5,0.0,0.0,0
0.03356481481481482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.028935185185185182,0.045454545454545456,0.0,0.0,0.0,0.5,0.0,0.0,0
0.032407407407407406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.032407407407407406,0.32057416267942584,0.0,0.0,0.0,0.5,0.0,0.0,0
0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.032407407407407406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.04050925925925925,0.004784688995215311,0.0,0.0,0.0,0.5,0.0,0.0,0
0.10416666666666666,0.0,0.0,0.0,0.0,0.0,0.059602649006622516,0.0,0
0.05092592592592592,0.0,0.0,0.0,0.0,0.0,0.013245033112582781,0.0,0
0.030092592592592594,0.039473684210526314,0.0,0.0,0.0,0.5,0.0,0.0,0
0.0798611111111111,0.0,0.0,0.0,0.0,0.0,0.046357615894039736,0.0,0
0.32986111111111105,0.0,0.0,0.0,0.0,0.0,0.2185430463576159,0.0,1
0.11226851851851852,0.0,0.0,0.0,0.0,0.0,0.08609271523178808,0.0,0
0.025462962962962958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.02083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.025462962962962958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.030092592592592594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.11805555555555555,0.0,0.0,0.0,0.0,0.0,0.09933774834437085,0.0,1
0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
